customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,cluster
2870,66,5,228.6,3,4,5,345,12,2
2871,10,4,77.25,4,3,3,433,10,4
2872,102,3,82.69,2,2,3,223,7,0
2873,118,6,105.0,2,5,4,254,11,2
2874,112,4,88.1,2,3,4,234,9,0
2875,59,3,57.4,3,2,2,322,7,0
2876,61,5,77.32,3,4,3,343,10,4
2877,264,2,75.5,1,1,3,113,5,3
2878,421,2,11.5,1,1,1,111,3,1
2879,2,5,100.7,5,4,4,544,13,4
2880,57,3,66.5,3,2,3,323,8,4
2881,577,2,28.65,1,1,1,111,3,1
2882,188,4,69.75,1,3,3,133,7,0
2883,79,4,85.7,3,3,3,333,9,4
2884,2,4,84.45,5,3,3,533,11,4
2885,41,5,116.0,3,4,4,344,11,4
2886,383,2,41.4,1,1,2,112,4,1
2887,347,2,31.1,1,1,1,111,3,1
2888,10,4,35.9,4,3,1,431,8,4
2889,344,1,11.1,1,1,1,111,3,1
2890,248,2,51.86,1,1,2,112,4,0
2891,181,1,54.15,1,1,2,112,4,0
2892,405,2,38.0,1,1,2,112,4,1
2893,18,5,101.1,4,4,4,444,12,4
2894,291,1,16.0,1,1,1,111,3,1
2895,138,1,36.3,2,1,1,211,4,0
2897,337,3,96.6,1,2,4,124,7,3
2898,525,3,19.7,1,2,1,121,4,3
2899,36,4,59.6,3,3,2,332,8,4
2900,263,4,72.72,1,3,3,133,7,3
2901,508,4,96.15,1,3,4,134,8,3
2902,136,3,76.7,2,2,3,223,7,0
2903,144,3,54.4,2,2,2,222,6,0
2904,104,4,60.3,2,3,2,232,7,0
2905,69,2,85.8,3,1,3,313,7,4
2906,175,5,94.35,2,4,4,244,10,3
2907,376,7,124.05,1,5,4,154,10,3
2908,290,3,53.2,1,2,2,122,5,3
2909,236,5,105.7,1,4,4,144,9,3
2910,26,5,95.8,4,4,4,444,12,4
2911,169,2,10.85,2,1,1,211,4,1
2912,336,5,61.79,1,4,2,142,7,3
2913,179,2,40.03,2,1,2,212,5,0
2914,30,4,67.1,4,3,3,433,10,4
2915,421,2,85.8,1,1,3,113,5,3
2916,200,4,90.39,1,3,4,134,8,3
2917,582,2,65.7,1,1,3,113,5,3
2918,19,8,252.6,4,5,5,455,14,2
2919,183,2,32.5,1,1,1,111,3,1
2920,80,5,60.3,3,4,2,342,9,4
2921,398,3,70.4,1,2,3,123,6,3
2922,4,3,46.7,5,2,2,522,9,0
2923,423,2,67.6,1,1,3,113,5,3
2924,41,4,63.16,3,3,3,333,9,4
2925,19,7,111.8,4,5,4,454,13,4
2926,52,3,34.15,3,2,1,321,6,0
2927,330,5,60.36,1,4,2,142,7,3
2928,99,4,164.0,2,3,5,235,10,2
2929,434,2,68.7,1,1,3,113,5,3
2930,282,4,82.5,1,3,3,133,7,3
2931,543,1,27.7,1,1,1,111,3,1
2932,285,4,88.5,1,3,4,134,8,3
2933,268,2,56.8,1,1,2,112,4,3
2934,108,4,58.5,2,3,2,232,7,0
2935,355,4,62.7,1,3,3,133,7,3
2936,205,2,55.2,1,1,2,112,4,0
2937,152,7,102.16,2,5,4,254,11,2
2938,188,3,88.8,1,2,4,124,7,0
2939,149,3,55.8,2,2,2,222,6,0
2940,53,4,74.2,3,3,3,333,9,4
2941,88,6,45.3,3,5,2,352,10,4
2942,332,3,79.35,1,2,3,123,6,3
2943,193,4,54.23,1,3,2,132,6,0
2944,332,4,130.9,1,3,5,135,9,3
2945,164,2,60.8,2,1,2,212,5,0
2946,56,8,162.74,3,5,5,355,13,4
2947,167,3,93.1,2,2,4,224,8,3
2948,194,4,80.24,1,3,3,133,7,0
2949,577,2,40.26,1,1,2,112,4,1
2950,81,6,125.34,3,5,4,354,12,4
2951,8,3,37.65,4,2,2,422,8,0
2952,35,5,149.36,3,4,5,345,12,4
2953,360,1,14.6,1,1,1,111,3,1
2954,208,3,29.5,1,2,1,121,4,0
2955,207,6,69.4,1,5,3,153,9,3
2956,28,5,60.8,4,4,2,442,10,4
2957,33,7,153.56,3,5,5,355,13,4
2958,199,5,76.4,1,4,3,143,8,3
2960,11,9,239.24,4,5,5,455,14,2
2961,44,6,153.36,3,5,5,355,13,4
2962,248,4,43.45,1,3,2,132,6,3
2963,582,2,13.2,1,1,1,111,3,1
2964,141,5,140.2,2,4,5,245,11,2
2965,571,2,59.45,1,1,2,112,4,3
2966,399,2,31.7,1,1,1,111,3,1
2967,327,3,38.65,1,2,2,122,5,1
2968,74,1,12.64,3,1,1,311,5,0
2969,22,4,73.7,4,3,3,433,10,4
2970,0,2,33.6,5,1,1,511,7,0
2971,337,3,91.62,1,2,4,124,7,3
2972,223,2,87.9,1,1,3,113,5,3
2973,382,5,81.6,1,4,3,143,8,3
2974,4,4,77.7,5,3,3,533,11,4
2975,67,5,89.4,3,4,4,344,11,4
2976,211,2,28.21,1,1,1,111,3,1
2977,44,4,71.5,3,3,3,333,9,4
2978,35,5,133.3,3,4,5,345,12,4
2979,143,4,76.85,2,3,3,233,8,0
2980,247,3,70.96,1,2,3,123,6,3
2981,27,4,43.8,4,3,2,432,9,4
2982,188,5,95.9,1,4,4,144,9,3
2983,110,2,66.0,2,1,3,213,6,0
2984,309,4,49.4,1,3,2,132,6,3
2985,215,2,21.5,1,1,1,111,3,1
2986,225,5,95.1,1,4,4,144,9,3
2987,623,1,20.6,1,1,1,111,3,1
2988,77,1,10.2,3,1,1,311,5,0
2989,334,4,81.1,1,3,3,133,7,3
2990,140,9,303.61,2,5,5,255,12,2
2991,317,5,111.78,1,4,4,144,9,3
2992,51,1,15.6,3,1,1,311,5,0
2993,239,6,296.96,1,5,5,155,11,2
2994,536,2,58.7,1,1,2,112,4,3
2995,315,2,35.59,1,1,1,111,3,1
2996,95,6,187.8,2,5,5,255,12,2
2997,0,5,144.87,5,4,5,545,14,4
2998,169,2,18.6,2,1,1,211,4,1
2999,149,3,76.3,2,2,3,223,7,0
3000,495,1,15.4,1,1,1,111,3,1
3001,6,2,25.2,5,1,1,511,7,0
3002,139,5,141.6,2,4,5,245,11,2
3003,601,3,46.04,1,2,2,122,5,1
3004,323,2,30.35,1,1,1,111,3,1
3005,171,5,99.1,2,4,4,244,10,3
3006,3,3,59.3,5,2,2,522,9,4
3007,393,2,10.7,1,1,1,111,3,1
3008,539,2,27.3,1,1,1,111,3,1
3009,138,6,78.1,2,5,3,253,10,3
3010,138,5,65.44,2,4,3,243,9,0
3011,191,5,45.7,1,4,2,142,7,3
3012,101,3,27.9,2,2,1,221,5,0
3013,131,5,82.3,2,4,3,243,9,0
3014,49,5,256.0,3,4,5,345,12,2
3015,81,4,79.3,3,3,3,333,9,4
3016,29,3,40.0,4,2,2,422,8,0
3017,93,3,70.8,2,2,3,223,7,0
3018,186,3,28.8,1,2,1,121,4,0
3019,11,2,31.4,4,1,1,411,6,0
3020,125,3,61.3,2,2,2,222,6,0
3021,334,4,58.3,1,3,2,132,6,3
3022,45,4,96.4,3,3,4,334,10,4
3023,155,3,68.8,2,2,3,223,7,0
3024,372,2,54.2,1,1,2,112,4,3
3025,72,4,131.0,3,3,5,335,11,4
3026,340,5,51.25,1,4,2,142,7,3
3027,106,4,74.9,2,3,3,233,8,0
3028,204,6,178.2,1,5,5,155,11,2
3029,213,3,89.36,1,2,4,124,7,3
3030,381,4,101.4,1,3,4,134,8,3
3031,12,5,187.8,4,4,5,445,13,4
3032,208,2,24.55,1,1,1,111,3,1
3033,461,3,75.0,1,2,3,123,6,3
3034,222,5,73.5,1,4,3,143,8,3
3035,31,6,74.9,3,5,3,353,11,4
3036,103,3,80.44,2,2,3,223,7,0
3037,310,2,21.1,1,1,1,111,3,1
3038,353,5,76.3,1,4,3,143,8,3
3039,32,4,40.95,3,3,2,332,8,4
3040,445,1,54.4,1,1,2,112,4,3
3041,106,5,123.49,2,4,4,244,10,3
3042,3,7,123.1,5,5,4,554,14,4
3043,359,1,41.4,1,1,2,112,4,3
3044,92,7,120.62,2,5,4,254,11,4
3045,279,4,143.15,1,3,5,135,9,3
3046,42,6,163.8,3,5,5,355,13,4
3047,114,2,28.3,2,1,1,211,4,0
3048,20,6,234.0,4,5,5,455,14,2
3049,328,2,82.9,1,1,3,113,5,3
3050,15,9,221.55,4,5,5,455,14,2
3051,31,4,100.2,3,3,4,334,10,4
3052,179,2,22.05,2,1,1,211,4,1
3053,5,3,82.2,5,2,3,523,10,4
3054,185,7,123.6,1,5,4,154,10,2
3055,134,1,56.2,2,1,2,212,5,0
3056,137,2,33.4,2,1,1,211,4,0
3057,532,2,35.1,1,1,1,111,3,1
3058,156,3,72.4,2,2,3,223,7,0
3059,382,4,86.54,1,3,3,133,7,3
3060,178,3,45.4,2,2,2,222,6,0
3061,25,4,42.35,4,3,2,432,9,4
3062,151,4,98.82,2,3,4,234,9,3
3063,2,5,78.2,5,4,3,543,12,4
3064,362,2,16.4,1,1,1,111,3,1
3065,367,3,46.95,1,2,2,122,5,3
3066,24,6,72.0,4,5,3,453,12,4
3067,33,5,118.08,3,4,4,344,11,4
3068,194,3,54.1,1,2,2,122,5,0
3069,265,2,29.0,1,1,1,111,3,1
3071,200,4,143.85,1,3,5,135,9,2
3072,205,5,140.15,1,4,5,145,10,3
3073,347,2,30.0,1,1,1,111,3,1
3074,261,2,40.14,1,1,2,112,4,1
3075,76,3,40.2,3,2,2,322,7,0
3076,22,2,45.7,4,1,2,412,7,0
3077,121,6,148.01,2,5,5,255,12,2
3078,120,2,27.3,2,1,1,211,4,0
3079,295,4,84.3,1,3,3,133,7,3
3080,683,1,7.85,1,1,1,111,3,1
3081,463,5,128.03,1,4,5,145,10,3
3082,96,10,156.15,2,5,5,255,12,2
3083,467,4,92.95,1,3,4,134,8,3
3084,65,7,84.5,3,5,3,353,11,4
3085,172,2,36.2,2,1,1,211,4,0
3086,270,4,61.74,1,3,2,132,6,3
3087,368,3,18.4,1,2,1,121,4,3
3088,27,3,62.8,4,2,3,423,9,4
3089,74,5,94.5,3,4,4,344,11,4
3090,56,9,145.22,3,5,5,355,13,2
3092,6,3,39.0,5,2,2,522,9,0
3093,292,1,7.32,1,1,1,111,3,1
3094,85,8,105.45,3,5,4,354,12,2
3095,78,6,114.0,3,5,4,354,12,4
3096,130,3,48.3,2,2,2,222,6,0
3097,142,1,12.4,2,1,1,211,4,1
3098,117,2,11.4,2,1,1,211,4,0
3099,165,5,97.6,2,4,4,244,10,3
3100,221,5,95.1,1,4,4,144,9,3
3101,13,6,144.1,4,5,5,455,14,4
3102,26,4,123.86,4,3,4,434,11,4
3103,385,2,13.8,1,1,1,111,3,1
3104,209,6,92.15,1,5,4,154,10,3
3105,627,1,14.2,1,1,1,111,3,1
3106,598,3,75.54,1,2,3,123,6,3
3107,44,7,101.7,3,5,4,354,12,4
3108,645,1,13.85,1,1,1,111,3,1
3109,184,4,92.4,1,3,4,134,8,3
3110,525,2,58.4,1,1,2,112,4,3
3111,7,6,113.7,5,5,4,554,14,4
3112,225,4,48.2,1,3,2,132,6,3
3113,195,5,114.1,1,4,4,144,9,3
3115,427,7,185.54,1,5,5,155,11,3
3116,385,5,141.4,1,4,5,145,10,3
3117,91,4,95.5,2,3,4,234,9,4
3118,1,3,41.0,5,2,2,522,9,0
3119,185,6,196.8,1,5,5,155,11,2
3120,7,10,243.5,5,5,5,555,15,2
3122,60,9,117.42,3,5,4,354,12,2
3123,380,4,65.1,1,3,3,133,7,3
3124,265,1,5.7,1,1,1,111,3,1
3125,451,2,45.8,1,1,2,112,4,1
3126,393,1,8.5,1,1,1,111,3,1
3127,392,4,74.8,1,3,3,133,7,3
3128,122,4,129.8,2,3,5,235,10,2
3129,522,3,69.65,1,2,3,123,6,3
3130,242,3,17.5,1,2,1,121,4,3
3131,392,2,33.2,1,1,1,111,3,1
3132,123,4,75.4,2,3,3,233,8,0
3133,5,4,107.8,5,3,4,534,12,4
3134,206,1,9.4,1,1,1,111,3,1
3135,157,3,34.22,2,2,1,221,5,0
3136,611,1,7.9,1,1,1,111,3,1
3137,128,8,103.7,2,5,4,254,11,2
3138,255,4,89.9,1,3,4,134,8,3
3139,253,7,113.66,1,5,4,154,10,2
3140,125,6,100.13,2,5,4,254,11,3
3141,44,7,117.4,3,5,4,354,12,4
3142,485,5,42.8,1,4,2,142,7,3
3143,220,2,37.9,1,1,2,112,4,1
3144,136,4,132.52,2,3,5,235,10,2
3145,44,4,61.4,3,3,2,332,8,4
3146,551,2,21.8,1,1,1,111,3,1
3147,6,2,30.75,5,1,1,511,7,0
3148,277,4,153.16,1,3,5,135,9,3
3149,704,1,79.5,1,1,3,113,5,3
3150,506,3,38.59,1,2,2,122,5,1
3151,96,3,45.45,2,2,2,222,6,0
3152,36,1,31.5,3,1,1,311,5,0
3153,83,6,96.2,3,5,4,354,12,4
3154,191,5,84.12,1,4,3,143,8,3
3155,464,1,20.0,1,1,1,111,3,1
3156,150,3,51.0,2,2,2,222,6,0
3157,448,3,59.52,1,2,2,122,5,3
3158,452,4,80.4,1,3,3,133,7,3
3159,333,3,45.44,1,2,2,122,5,1
3160,238,5,118.26,1,4,4,144,9,3
3161,52,4,83.7,3,3,3,333,9,4
3162,207,1,2.6,1,1,1,111,3,1
3163,366,2,12.1,1,1,1,111,3,1
3164,91,6,203.76,2,5,5,255,12,2
3165,33,5,177.1,3,4,5,345,12,4
3166,246,6,131.8,1,5,5,155,11,3
3167,56,3,85.7,3,2,3,323,8,4
3168,14,5,67.0,4,4,3,443,11,4
3169,181,2,43.2,1,1,2,112,4,0
3170,27,3,137.4,4,2,5,425,11,4
3171,439,1,81.8,1,1,3,113,5,3
3172,304,3,31.0,1,2,1,121,4,1
3173,158,1,14.6,2,1,1,211,4,1
3174,324,2,11.8,1,1,1,111,3,1
3175,37,6,146.2,3,5,5,355,13,4
3176,151,6,100.1,2,5,4,254,11,3
3177,438,2,28.6,1,1,1,111,3,1
3178,22,5,47.1,4,4,2,442,10,4
3179,284,1,10.5,1,1,1,111,3,1
3180,72,10,251.45,3,5,5,355,13,2
3181,17,6,131.7,4,5,5,455,14,4
3182,76,5,162.9,3,4,5,345,12,4
3183,145,3,66.1,2,2,3,223,7,0
3184,40,7,85.2,3,5,3,353,11,4
3185,303,4,89.9,1,3,4,134,8,3
3186,35,5,132.8,3,4,5,345,12,4
3188,24,3,30.59,4,2,1,421,7,0
3189,37,7,117.04,3,5,4,354,12,4
3190,39,4,107.46,3,3,4,334,10,4
3191,0,2,44.09,5,1,2,512,8,0
3193,333,4,90.6,1,3,4,134,8,3
3194,241,6,145.8,1,5,5,155,11,2
3195,175,3,46.7,2,2,2,222,6,0
3196,56,2,30.44,3,1,1,311,5,0
3197,669,1,19.8,1,1,1,111,3,1
3198,190,2,51.0,1,1,2,112,4,0
3199,6,1,33.9,5,1,1,511,7,0
3200,273,4,116.9,1,3,4,134,8,3
3201,33,6,212.4,3,5,5,355,13,2
3202,46,3,56.4,3,2,2,322,7,4
3203,145,5,111.2,2,4,4,244,10,3
3204,236,5,113.62,1,4,4,144,9,3
3205,19,5,92.6,4,4,4,444,12,4
3206,78,6,115.91,3,5,4,354,12,4
3207,34,4,147.2,3,3,5,335,11,4
3208,40,5,69.4,3,4,3,343,10,4
3209,2,5,49.4,5,4,2,542,11,4
3210,7,3,75.9,5,2,3,523,10,4
3211,91,2,33.0,2,1,1,211,4,0
3212,256,2,45.9,1,1,2,112,4,1
3213,376,3,70.79,1,2,3,123,6,3
3214,8,4,104.8,4,3,4,434,11,4
3215,162,4,96.64,2,3,4,234,9,3
3216,321,2,12.0,1,1,1,111,3,1
3217,285,3,43.6,1,2,2,122,5,1
3218,567,2,36.1,1,1,1,111,3,1
3219,148,3,60.54,2,2,2,222,6,0
3220,53,5,60.7,3,4,2,342,9,4
3221,184,9,220.9,1,5,5,155,11,2
3222,147,4,68.22,2,3,3,233,8,0
3223,511,1,75.6,1,1,3,113,5,3
3224,291,4,112.76,1,3,4,134,8,3
3225,18,7,211.7,4,5,5,455,14,2
3226,431,4,104.2,1,3,4,134,8,3
3227,30,5,78.66,4,4,3,443,11,4
3228,338,1,97.8,1,1,4,114,6,3
3229,145,3,100.8,2,2,4,224,8,3
3230,350,1,19.6,1,1,1,111,3,1
3231,274,2,26.0,1,1,1,111,3,1
3232,12,7,128.45,4,5,5,455,14,4
3233,430,1,39.5,1,1,2,112,4,3
3234,136,1,17.1,2,1,1,211,4,0
3235,2,3,50.6,5,2,2,522,9,0
3236,179,4,79.2,2,3,3,233,8,0
3237,185,4,76.5,1,3,3,133,7,0
3238,545,2,24.0,1,1,1,111,3,1
3239,33,1,5.9,3,1,1,311,5,0
3240,363,2,11.4,1,1,1,111,3,1
3241,101,3,77.6,2,2,3,223,7,0
3242,221,3,33.1,1,2,1,121,4,1
3243,727,1,8.9,1,1,1,111,3,1
3244,40,3,27.9,3,2,1,321,6,0
3245,22,5,271.8,4,4,5,445,13,2
3246,125,8,221.4,2,5,5,255,12,2
3247,59,7,165.9,3,5,5,355,13,4
3248,194,10,205.44,1,5,5,155,11,2
3249,373,2,52.35,1,1,2,112,4,3
3250,262,2,42.1,1,1,2,112,4,1
3251,4,7,248.12,5,5,5,555,15,2
3252,130,5,60.0,2,4,2,242,8,0
3253,193,2,51.9,1,1,2,112,4,0
3254,72,4,73.92,3,3,3,333,9,4
3255,55,6,71.1,3,5,3,353,11,4
3256,153,4,65.3,2,3,3,233,8,0
3257,320,2,57.25,1,1,2,112,4,3
3258,224,6,130.34,1,5,5,155,11,3
3259,119,4,49.92,2,3,2,232,7,0
3260,28,3,80.2,4,2,3,423,9,4
3262,22,4,96.4,4,3,4,434,11,4
3263,531,3,47.3,1,2,2,122,5,1
3264,269,5,49.35,1,4,2,142,7,3
3265,21,2,55.5,4,1,2,412,7,4
3266,66,7,143.55,3,5,5,355,13,4
3267,346,4,50.2,1,3,2,132,6,3
3268,54,7,132.27,3,5,5,355,13,4
3269,84,2,26.1,3,1,1,311,5,0
3270,229,1,6.9,1,1,1,111,3,1
3271,3,3,71.4,5,2,3,523,10,4
3272,192,2,16.65,1,1,1,111,3,1
3273,95,3,81.4,2,2,3,223,7,0
3275,65,3,109.0,3,2,4,324,9,4
3276,183,4,151.8,1,3,5,135,9,2
3277,425,3,68.6,1,2,3,123,6,3
3278,396,2,38.2,1,1,2,112,4,1
3279,399,3,55.69,1,2,2,122,5,3
3280,170,3,77.8,2,2,3,223,7,0
3281,66,3,103.7,3,2,4,324,9,4
3282,191,5,86.83,1,4,3,143,8,3
3283,181,4,46.4,1,3,2,132,6,0
3284,41,7,130.2,3,5,5,355,13,4
3285,171,2,69.3,2,1,3,213,6,0
3286,7,2,21.6,5,1,1,511,7,0
3287,331,4,150.45,1,3,5,135,9,3
3288,248,3,25.4,1,2,1,121,4,1
3289,4,10,334.15,5,5,5,555,15,2
3290,215,1,10.9,1,1,1,111,3,1
3291,150,2,39.9,2,1,2,212,5,0
3292,108,3,136.2,2,2,5,225,9,2
3293,235,3,25.3,1,2,1,121,4,1
3294,180,6,127.05,2,5,4,254,11,2
3295,155,3,85.63,2,2,3,223,7,0
3296,135,5,119.5,2,4,4,244,10,3
3297,223,5,124.7,1,4,4,144,9,3
3298,218,4,122.7,1,3,4,134,8,3
3299,305,4,166.1,1,3,5,135,9,3
3300,85,4,117.95,3,3,4,334,10,4
3301,249,1,7.1,1,1,1,111,3,1
3302,222,3,47.7,1,2,2,122,5,0
3303,339,3,44.4,1,2,2,122,5,1
3304,30,3,80.3,4,2,3,423,9,4
3305,189,3,37.34,1,2,2,122,5,0
3306,1,7,90.8,5,5,4,554,14,4
3307,85,4,48.5,3,3,2,332,8,0
3308,68,9,163.94,3,5,5,355,13,2
3309,63,7,71.67,3,5,3,353,11,4
3310,230,4,56.55,1,3,2,132,6,3
3311,182,3,84.66,1,2,3,123,6,0
3312,6,4,95.05,5,3,4,534,12,4
3313,266,3,29.4,1,2,1,121,4,1
3314,504,1,21.6,1,1,1,111,3,1
3315,41,5,90.5,3,4,4,344,11,4
3316,357,3,62.16,1,2,3,123,6,3
3317,184,3,32.11,1,2,1,121,4,0
3318,162,2,43.8,2,1,2,212,5,0
3319,43,2,34.0,3,1,1,311,5,0
3320,627,3,73.4,1,2,3,123,6,3
3321,5,5,91.8,5,4,4,544,13,4
3322,80,6,149.8,3,5,5,355,13,4
3323,21,4,96.36,4,3,4,434,11,4
3324,128,5,64.5,2,4,3,243,9,0
3325,31,5,132.62,3,4,5,345,12,4
3326,244,2,31.5,1,1,1,111,3,1
3327,240,6,78.53,1,5,3,153,9,3
3328,76,4,120.12,3,3,4,334,10,4
3329,312,5,112.6,1,4,4,144,9,3
3330,157,2,54.0,2,1,2,212,5,0
3331,158,2,38.12,2,1,2,212,5,0
3332,333,2,33.55,1,1,1,111,3,1
3333,311,2,11.6,1,1,1,111,3,1
3334,241,4,91.0,1,3,4,134,8,3
3335,481,1,37.5,1,1,2,112,4,1
3336,279,1,22.2,1,1,1,111,3,1
3337,203,5,141.86,1,4,5,145,10,2
3338,135,4,69.1,2,3,3,233,8,0
3339,22,3,74.0,4,2,3,423,9,4
3341,15,2,43.52,4,1,2,412,7,0
3342,191,4,104.5,1,3,4,134,8,3
3343,234,5,94.44,1,4,4,144,9,3
3344,273,5,45.2,1,4,2,142,7,3
3345,91,1,5.2,2,1,1,211,4,0
3346,233,3,169.7,1,2,5,125,8,2
3347,208,5,135.8,1,4,5,145,10,3
3348,25,6,108.65,4,5,4,454,13,4
3349,536,3,97.8,1,2,4,124,7,3
3350,586,2,11.9,1,1,1,111,3,1
3351,77,2,45.2,3,1,2,312,6,0
3352,52,3,38.2,3,2,2,322,7,0
3353,138,6,113.35,2,5,4,254,11,2
3354,31,6,127.6,3,5,5,355,13,4
3355,28,2,103.8,4,1,4,414,9,4
3356,221,6,117.3,1,5,4,154,10,3
3357,205,3,81.7,1,2,3,123,6,0
3358,276,5,165.9,1,4,5,145,10,2
3359,523,2,41.82,1,1,2,112,4,1
3360,46,3,121.6,3,2,4,324,9,4
3361,161,9,240.5,2,5,5,255,12,2
3362,578,1,4.6,1,1,1,111,3,1
3363,1,6,84.5,5,5,3,553,13,4
3364,107,5,110.4,2,4,4,244,10,3
3365,66,6,86.75,3,5,3,353,11,4
3366,376,2,28.1,1,1,1,111,3,1
3367,671,1,32.8,1,1,1,111,3,1
3368,296,3,76.65,1,2,3,123,6,3
3369,1,5,161.84,5,4,5,545,14,4
3370,48,4,112.1,3,3,4,334,10,4
3372,673,1,23.8,1,1,1,111,3,1
3373,6,2,8.8,5,1,1,511,7,0
3374,125,2,64.2,2,1,3,213,6,0
3375,248,3,81.5,1,2,3,123,6,3
3376,722,1,10.3,1,1,1,111,3,1
3377,488,1,14.4,1,1,1,111,3,1
3378,351,4,52.2,1,3,2,132,6,3
3379,343,2,61.3,1,1,2,112,4,3
3380,49,6,171.9,3,5,5,355,13,4
3381,390,2,45.5,1,1,2,112,4,1
3382,412,3,59.75,1,2,2,122,5,3
3383,412,3,23.1,1,2,1,121,4,3
3384,31,5,71.35,3,4,3,343,10,4
3385,185,4,78.33,1,3,3,133,7,0
3386,330,4,27.4,1,3,1,131,5,3
3387,234,3,52.12,1,2,2,122,5,0
3389,135,5,148.4,2,4,5,245,11,2
3390,29,5,108.04,4,4,4,444,12,4
3391,9,1,28.0,4,1,1,411,6,0
3393,53,6,150.14,3,5,5,355,13,4
3394,17,3,64.66,4,2,3,423,9,4
3395,133,2,17.9,2,1,1,211,4,0
3396,230,5,116.8,1,4,4,144,9,3
3397,313,3,48.9,1,2,2,122,5,3
3398,294,4,154.3,1,3,5,135,9,3
3399,164,4,69.26,2,3,3,233,8,0
3400,301,3,72.2,1,2,3,123,6,3
3401,93,3,53.4,2,2,2,222,6,0
3402,136,9,181.52,2,5,5,255,12,2
3403,623,3,35.92,1,2,1,121,4,1
3404,23,2,27.94,4,1,1,411,6,0
3405,261,4,188.1,1,3,5,135,9,2
3406,68,3,51.2,3,2,2,322,7,0
3407,280,4,75.5,1,3,3,133,7,3
3408,55,2,16.7,3,1,1,311,5,0
3409,19,4,102.2,4,3,4,434,11,4
3410,62,7,142.24,3,5,5,355,13,4
3411,194,4,52.3,1,3,2,132,6,0
3412,338,1,7.8,1,1,1,111,3,1
3413,98,5,50.1,2,4,2,242,8,0
3414,68,4,135.0,3,3,5,335,11,4
3415,217,2,59.0,1,1,2,112,4,0
3416,45,5,203.8,3,4,5,345,12,2
3417,15,2,34.3,4,1,1,411,6,0
3418,292,2,12.4,1,1,1,111,3,1
3419,25,3,81.55,4,2,3,423,9,4
3420,306,3,60.7,1,2,2,122,5,3
3421,232,4,102.75,1,3,4,134,8,3
3422,521,1,9.8,1,1,1,111,3,1
3423,211,4,44.2,1,3,2,132,6,0
3424,136,3,61.54,2,2,2,222,6,0
3425,380,3,32.3,1,2,1,121,4,1
3426,66,4,50.8,3,3,2,332,8,0
3427,246,4,136.7,1,3,5,135,9,3
3428,289,3,71.0,1,2,3,123,6,3
3429,184,6,171.52,1,5,5,155,11,2
3430,258,4,86.8,1,3,3,133,7,3
3431,517,1,6.6,1,1,1,111,3,1
3432,270,2,24.5,1,1,1,111,3,1
3433,90,3,94.9,3,2,4,324,9,4
3434,203,1,23.52,1,1,1,111,3,1
3435,417,5,114.6,1,4,4,144,9,3
3436,278,1,11.4,1,1,1,111,3,1
3437,331,6,167.22,1,5,5,155,11,3
3438,3,6,147.35,5,5,5,555,15,4
3439,127,5,74.9,2,4,3,243,9,0
3440,9,1,63.9,4,1,3,413,8,4
3441,262,2,38.3,1,1,2,112,4,1
3442,46,5,176.3,3,4,5,345,12,4
3443,68,4,86.9,3,3,3,333,9,4
3444,631,2,117.06,1,1,4,114,6,3
3445,90,3,46.7,3,2,2,322,7,0
3447,33,4,78.0,3,3,3,333,9,4
3448,460,1,28.2,1,1,1,111,3,1
3449,31,3,32.0,3,2,1,321,6,0
3450,6,7,131.56,5,5,5,555,15,4
3451,121,4,26.2,2,3,1,231,6,0
3452,59,4,60.0,3,3,2,332,8,4
3453,14,2,12.1,4,1,1,411,6,0
3454,13,1,11.8,4,1,1,411,6,0
3455,42,3,45.7,3,2,2,322,7,0
3456,111,5,81.5,2,4,3,243,9,0
3457,416,2,64.43,1,1,3,113,5,3
3458,139,5,43.9,2,4,2,242,8,0
3459,147,4,68.4,2,3,3,233,8,0
3460,36,4,123.5,3,3,4,334,10,4
3461,187,2,34.3,1,1,1,111,3,0
3462,45,9,191.48,3,5,5,355,13,2
3463,97,4,61.74,2,3,2,232,7,0
3464,548,2,40.2,1,1,2,112,4,1
3465,59,9,223.34,3,5,5,355,13,2
3466,386,2,17.1,1,1,1,111,3,1
3467,6,6,177.76,5,5,5,555,15,4
3468,46,4,82.2,3,3,3,333,9,4
3469,224,5,137.0,1,4,5,145,10,3
3470,87,3,102.14,3,2,4,324,9,4
3471,79,4,90.9,3,3,4,334,10,4
3472,244,3,148.8,1,2,5,125,8,2
3473,267,3,53.72,1,2,2,122,5,3
3474,127,7,167.4,2,5,5,255,12,2
3475,16,4,33.7,4,3,1,431,8,4
3476,185,6,117.68,1,5,4,154,10,3
3477,531,1,35.9,1,1,1,111,3,1
3478,272,1,5.8,1,1,1,111,3,1
3479,281,4,81.2,1,3,3,133,7,3
3480,237,5,68.8,1,4,3,143,8,3
3481,87,4,136.8,3,3,5,335,11,4
3482,518,3,15.8,1,2,1,121,4,3
3483,38,6,177.66,3,5,5,355,13,4
3484,39,10,207.32,3,5,5,355,13,2
3485,161,3,63.8,2,2,3,223,7,0
3486,7,5,74.4,5,4,3,543,12,4
3487,431,6,45.5,1,5,2,152,8,3
3488,9,3,116.65,4,2,4,424,10,4
3489,42,5,135.6,3,4,5,345,12,4
3490,174,1,4.4,2,1,1,211,4,1
