member_number,order_id,date,product_id,product_name,category,items,price,gross_sales
4388,4388_3,19-02-2015,60,cream cheese,Dairy,1,6.3,6.3
4388,4388_3,19-02-2015,116,sauces,Pantry Staples,3,2.45,7.3500000000000005
4388,4388_4,20-03-2015,1,tropical fruit,Fresh Food,2,7.8,15.6
4388,4388_4,20-03-2015,19,sausage,Fresh Food,1,3.1,3.1
4388,4388_4,20-03-2015,25,canned beer,Beverages,2,1.1,2.2
4388,4388_4,20-03-2015,44,newspapers,Specialty & Seasonal,5,3.2,16.0
4389,4389_2,07-10-2014,20,brown bread,Bakery & Sweets,2,0.8,1.6
4389,4389_2,07-10-2014,119,long life bakery product,Bakery & Sweets,3,9.9,29.700000000000003
4389,4389_4,13-04-2015,2,whole milk,Dairy,3,1.8,5.4
4389,4389_4,13-04-2015,56,white wine,Beverages,2,14.2,28.4
4389,4389_7,17-12-2015,28,misc. beverages,Beverages,3,1.2,3.5999999999999996
4389,4389_7,17-12-2015,61,liquor,Beverages,3,8.5,25.5
4389,4389_6,20-10-2015,1,tropical fruit,Fresh Food,3,7.8,23.4
4389,4389_6,20-10-2015,39,detergent,Household & Hygiene,3,5.5,16.5
4389,4389_6,20-10-2015,71,shopping bags,Household & Hygiene,2,5.12,10.24
4389,4389_6,20-10-2015,128,soft cheese,Dairy,2,7.2,14.4
4389,4389_1,22-04-2014,10,chicken,Fresh Food,3,7.2,21.6
4389,4389_1,22-04-2014,12,fruit/vegetable juice,Beverages,2,2.1,4.2
4389,4389_1,22-04-2014,154,cake bar,Bakery & Sweets,1,2.4,2.4
4389,4389_5,27-08-2015,23,pork,Fresh Food,3,7.2,21.6
4389,4389_5,27-08-2015,154,cake bar,Bakery & Sweets,2,2.4,4.8
4389,4389_3,31-10-2014,9,frankfurter,Fresh Food,3,5.5,16.5
4389,4389_3,31-10-2014,38,soda,Beverages,2,0.8,1.6
4390,4390_1,15-11-2014,49,beverages,Beverages,2,1.1,2.2
4390,4390_1,15-11-2014,70,margarine,Pantry Staples,3,3.5,10.5
4390,4390_2,20-01-2015,2,whole milk,Dairy,2,1.8,3.6
4390,4390_2,20-01-2015,27,coffee,Beverages,3,8.5,25.5
4390,4390_2,20-01-2015,128,soft cheese,Dairy,3,7.2,21.6
4391,4391_3,04-06-2014,7,citrus fruit,Fresh Food,1,1.5,1.5
4391,4391_3,04-06-2014,11,butter,Dairy,1,3.2,3.2
4391,4391_4,19-10-2014,64,UHT-milk,Dairy,1,2.1,2.1
4391,4391_4,19-10-2014,79,specialty cheese,Dairy,3,12.14,36.42
4391,4391_1,23-01-2014,80,salty snack,Snacks,1,0.5,0.5
4391,4391_1,23-01-2014,101,canned fish,Frozen & Processed Food,3,2.1,6.300000000000001
4391,4391_5,24-10-2014,23,pork,Fresh Food,3,7.2,21.6
4391,4391_5,24-10-2014,114,napkins,Household & Hygiene,1,21.8,21.8
4391,4391_6,26-03-2015,1,tropical fruit,Fresh Food,1,7.8,7.8
4391,4391_6,26-03-2015,21,hamburger meat,Fresh Food,1,12.3,12.3
4391,4391_6,26-03-2015,38,soda,Beverages,3,0.8,2.4000000000000004
4391,4391_6,26-03-2015,96,hygiene articles,Household & Hygiene,2,7.5,15.0
4391,4391_2,30-04-2014,71,shopping bags,Household & Hygiene,1,5.12,5.12
4391,4391_2,30-04-2014,135,meat spreads,Fresh Food,1,7.8,7.8
4392,4392_2,10-07-2014,13,packaged fruit/vegetables,Fresh Food,1,3.5,3.5
4392,4392_2,10-07-2014,15,specialty bar,Bakery & Sweets,2,5.2,10.4
4392,4392_2,10-07-2014,74,whipped/sour cream,Dairy,2,5.5,11.0
4392,4392_3,13-08-2015,100,chewing gum,Specialty & Seasonal,1,0.5,0.5
4392,4392_3,13-08-2015,125,instant coffee,Frozen & Processed Food,2,4.9,9.8
4392,4392_4,16-08-2015,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
4392,4392_4,16-08-2015,70,margarine,Pantry Staples,1,3.5,3.5
4392,4392_1,17-01-2014,4,other vegetables,Fresh Food,1,0.8,0.8
4392,4392_1,17-01-2014,23,pork,Fresh Food,1,7.2,7.2
4392,4392_5,28-11-2015,2,whole milk,Dairy,1,1.8,1.8
4392,4392_5,28-11-2015,29,ham,Fresh Food,2,15.2,30.4
4392,4392_5,28-11-2015,71,shopping bags,Household & Hygiene,1,5.12,5.12
4393,4393_1,05-02-2014,2,whole milk,Dairy,1,1.8,1.8
4393,4393_1,05-02-2014,27,coffee,Beverages,2,8.5,17.0
4393,4393_2,24-11-2015,12,fruit/vegetable juice,Beverages,3,2.1,6.300000000000001
4393,4393_2,24-11-2015,37,herbs,Fresh Food,3,6.5,19.5
4393,4393_2,24-11-2015,136,dishes,Specialty & Seasonal,1,6.8,6.8
4394,4394_4,13-11-2014,39,detergent,Household & Hygiene,3,5.5,16.5
4394,4394_4,13-11-2014,45,curd,Dairy,1,9.8,9.8
4394,4394_1,14-02-2014,4,other vegetables,Fresh Food,2,0.8,1.6
4394,4394_1,14-02-2014,26,berries,Fresh Food,3,10.8,32.400000000000006
4394,4394_3,18-07-2014,18,yogurt,Dairy,1,2.2,2.2
4394,4394_3,18-07-2014,23,pork,Fresh Food,1,7.2,7.2
4394,4394_3,18-07-2014,60,cream cheese,Dairy,1,6.3,6.3
4394,4394_2,27-05-2014,20,brown bread,Bakery & Sweets,1,0.8,0.8
4394,4394_2,27-05-2014,24,pastry,Bakery & Sweets,1,3.1,3.1
4395,4395_2,08-06-2015,8,beef,Fresh Food,1,19.5,19.5
4395,4395_2,08-06-2015,28,misc. beverages,Beverages,1,1.2,1.2
4395,4395_1,25-02-2015,29,ham,Fresh Food,2,15.2,30.4
4395,4395_1,25-02-2015,65,candy,Bakery & Sweets,3,3.6,10.8
4395,4395_3,25-06-2015,2,whole milk,Dairy,3,1.8,5.4
4395,4395_3,25-06-2015,29,ham,Fresh Food,2,15.2,30.4
4395,4395_3,25-06-2015,38,soda,Beverages,1,0.8,0.8
4396,4396_2,12-06-2015,8,beef,Fresh Food,3,19.5,58.5
4396,4396_2,12-06-2015,72,salt,Pantry Staples,2,0.7,1.4
4396,4396_1,20-03-2014,71,shopping bags,Household & Hygiene,1,5.12,5.12
4396,4396_1,20-03-2014,131,roll products,Specialty & Seasonal,2,8.6,17.2
4397,4397_3,03-04-2015,18,yogurt,Dairy,2,2.2,4.4
4397,4397_3,03-04-2015,24,pastry,Bakery & Sweets,1,3.1,3.1
4397,4397_4,27-06-2015,4,other vegetables,Fresh Food,2,0.8,1.6
4397,4397_4,27-06-2015,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
4397,4397_4,27-06-2015,18,yogurt,Dairy,2,2.2,4.4
4397,4397_4,27-06-2015,66,onions,Fresh Food,2,1.3,2.6
4397,4397_4,27-06-2015,74,whipped/sour cream,Dairy,2,5.5,11.0
4397,4397_2,27-12-2014,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
4397,4397_2,27-12-2014,51,dessert,Bakery & Sweets,2,1.15,2.3
4397,4397_1,28-08-2014,22,root vegetables,Fresh Food,1,1.8,1.8
4397,4397_1,28-08-2014,71,shopping bags,Household & Hygiene,2,5.12,10.24
4398,4398_4,08-11-2015,38,soda,Beverages,2,0.8,1.6
4398,4398_4,08-11-2015,73,oil,Pantry Staples,1,3.4,3.4
4398,4398_5,09-11-2015,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
4398,4398_5,09-11-2015,72,salt,Pantry Staples,2,0.7,1.4
4398,4398_1,12-03-2014,53,specialty chocolate,Bakery & Sweets,2,18.8,37.6
4398,4398_1,12-03-2014,119,long life bakery product,Bakery & Sweets,1,9.9,9.9
4398,4398_2,17-08-2014,45,curd,Dairy,2,9.8,19.6
4398,4398_2,17-08-2014,80,salty snack,Snacks,2,0.5,1.0
4398,4398_3,28-08-2014,25,canned beer,Beverages,1,1.1,1.1
4398,4398_3,28-08-2014,66,onions,Fresh Food,3,1.3,3.9000000000000004
4400,4400_3,11-12-2015,2,whole milk,Dairy,1,1.8,1.8
4400,4400_3,11-12-2015,49,beverages,Beverages,1,1.1,1.1
4400,4400_1,21-01-2014,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
4400,4400_1,21-01-2014,71,shopping bags,Household & Hygiene,1,5.12,5.12
4400,4400_2,31-01-2014,16,butter milk,Dairy,2,6.1,12.2
4400,4400_2,31-01-2014,82,pet care,Pet Care,2,5.8,11.6
4401,4401_4,09-10-2014,17,bottled water,Beverages,1,0.5,0.5
4401,4401_4,09-10-2014,74,whipped/sour cream,Dairy,2,5.5,11.0
4401,4401_2,18-03-2014,17,bottled water,Beverages,2,0.5,1.0
4401,4401_2,18-03-2014,19,sausage,Fresh Food,2,3.1,6.2
4401,4401_2,18-03-2014,50,bottled beer,Beverages,3,1.8,5.4
4401,4401_1,24-02-2014,50,bottled beer,Beverages,2,1.8,3.6
4401,4401_1,24-02-2014,58,ice cream,Frozen & Processed Food,1,1.8,1.8
4401,4401_3,30-04-2014,11,butter,Dairy,1,3.2,3.2
4401,4401_3,30-04-2014,96,hygiene articles,Household & Hygiene,1,7.5,7.5
4402,4402_1,04-04-2014,27,coffee,Beverages,3,8.5,25.5
4402,4402_1,04-04-2014,60,cream cheese,Dairy,3,6.3,18.9
4402,4402_2,09-10-2014,44,newspapers,Specialty & Seasonal,3,3.2,9.600000000000001
4402,4402_2,09-10-2014,55,cleaner,Household & Hygiene,3,11.8,35.400000000000006
4402,4402_2,09-10-2014,57,meat,Fresh Food,1,8.5,8.5
4403,4403_4,08-05-2015,18,yogurt,Dairy,3,2.2,6.6000000000000005
4403,4403_4,08-05-2015,25,canned beer,Beverages,1,1.1,1.1
4403,4403_1,11-01-2014,4,other vegetables,Fresh Food,2,0.8,1.6
4403,4403_1,11-01-2014,11,butter,Dairy,1,3.2,3.2
4403,4403_1,11-01-2014,24,pastry,Bakery & Sweets,2,3.1,6.2
4403,4403_5,20-09-2015,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
4403,4403_5,20-09-2015,9,frankfurter,Fresh Food,3,5.5,16.5
4403,4403_3,24-06-2014,1,tropical fruit,Fresh Food,1,7.8,7.8
4403,4403_3,24-06-2014,4,other vegetables,Fresh Food,1,0.8,0.8
4403,4403_2,30-04-2014,1,tropical fruit,Fresh Food,1,7.8,7.8
4403,4403_2,30-04-2014,130,dental care,Personal Care,1,11.45,11.45
4404,4404_3,10-10-2014,27,coffee,Beverages,1,8.5,8.5
4404,4404_3,10-10-2014,65,candy,Bakery & Sweets,3,3.6,10.8
4404,4404_1,13-03-2014,4,other vegetables,Fresh Food,1,0.8,0.8
4404,4404_1,13-03-2014,20,brown bread,Bakery & Sweets,3,0.8,2.4000000000000004
4404,4404_1,13-03-2014,158,flower (seeds),Household & Hygiene,3,6.8,20.4
4404,4404_2,29-04-2014,22,root vegetables,Fresh Food,1,1.8,1.8
4404,4404_2,29-04-2014,60,cream cheese,Dairy,3,6.3,18.9
4405,4405_1,06-01-2015,2,whole milk,Dairy,2,1.8,3.6
4405,4405_1,06-01-2015,4,other vegetables,Fresh Food,1,0.8,0.8
4405,4405_1,06-01-2015,17,bottled water,Beverages,2,0.5,1.0
4405,4405_1,06-01-2015,38,soda,Beverages,2,0.8,1.6
4405,4405_1,06-01-2015,96,hygiene articles,Household & Hygiene,3,7.5,22.5
4405,4405_2,22-07-2015,9,frankfurter,Fresh Food,1,5.5,5.5
4405,4405_2,22-07-2015,14,chocolate,Bakery & Sweets,2,11.5,23.0
4405,4405_2,22-07-2015,24,pastry,Bakery & Sweets,1,3.1,3.1
4405,4405_2,22-07-2015,31,curd cheese,Dairy,1,9.2,9.2
4405,4405_2,22-07-2015,38,soda,Beverages,3,0.8,2.4000000000000004
4406,4406_7,01-02-2015,2,whole milk,Dairy,2,1.8,3.6
4406,4406_7,01-02-2015,69,domestic eggs,Fresh Food,2,1.25,2.5
4406,4406_7,01-02-2015,97,artif. sweetener,Pantry Staples,2,2.1,4.2
4406,4406_2,02-02-2014,4,other vegetables,Fresh Food,1,0.8,0.8
4406,4406_2,02-02-2014,44,newspapers,Specialty & Seasonal,2,3.2,6.4
4406,4406_4,06-04-2014,51,dessert,Bakery & Sweets,2,1.15,2.3
4406,4406_4,06-04-2014,59,hard cheese,Dairy,1,4.5,4.5
4406,4406_5,11-07-2014,3,pip fruit,Fresh Food,2,3.0,6.0
4406,4406_5,11-07-2014,38,soda,Beverages,3,0.8,2.4000000000000004
4406,4406_6,16-08-2014,35,sugar,Bakery & Sweets,1,1.2,1.2
4406,4406_6,16-08-2014,71,shopping bags,Household & Hygiene,1,5.12,5.12
4406,4406_1,20-01-2014,23,pork,Fresh Food,1,7.2,7.2
4406,4406_1,20-01-2014,60,cream cheese,Dairy,2,6.3,12.6
4406,4406_3,21-03-2014,25,canned beer,Beverages,3,1.1,3.3000000000000003
4406,4406_3,21-03-2014,58,ice cream,Frozen & Processed Food,3,1.8,5.4
4406,4406_8,27-05-2015,1,tropical fruit,Fresh Food,3,7.8,23.4
4406,4406_8,27-05-2015,100,chewing gum,Specialty & Seasonal,1,0.5,0.5
4407,4407_1,06-06-2014,28,misc. beverages,Beverages,3,1.2,3.5999999999999996
4407,4407_1,06-06-2014,63,liquor (appetizer),Beverages,2,11.2,22.4
4407,4407_3,19-02-2015,26,berries,Fresh Food,1,10.8,10.8
4407,4407_3,19-02-2015,69,domestic eggs,Fresh Food,3,1.25,3.75
4407,4407_2,25-12-2014,17,bottled water,Beverages,1,0.5,0.5
4407,4407_2,25-12-2014,38,soda,Beverages,1,0.8,0.8
4408,4408_1,01-02-2014,3,pip fruit,Fresh Food,2,3.0,6.0
4408,4408_1,01-02-2014,95,frozen fish,Frozen & Processed Food,1,5.8,5.8
4408,4408_2,02-07-2014,28,misc. beverages,Beverages,3,1.2,3.5999999999999996
4408,4408_2,02-07-2014,71,shopping bags,Household & Hygiene,1,5.12,5.12
4408,4408_3,13-03-2015,2,whole milk,Dairy,1,1.8,1.8
4408,4408_3,13-03-2015,60,cream cheese,Dairy,2,6.3,12.6
4408,4408_3,13-03-2015,83,white bread,Bakery & Sweets,2,0.3,0.6
4408,4408_4,20-04-2015,11,butter,Dairy,1,3.2,3.2
4408,4408_4,20-04-2015,23,pork,Fresh Food,1,7.2,7.2
4409,4409_1,06-05-2014,17,bottled water,Beverages,1,0.5,0.5
4409,4409_1,06-05-2014,69,domestic eggs,Fresh Food,3,1.25,3.75
4409,4409_1,06-05-2014,132,kitchen towels,Household & Hygiene,3,4.83,14.49
4409,4409_2,15-01-2015,2,whole milk,Dairy,1,1.8,1.8
4409,4409_2,15-01-2015,20,brown bread,Bakery & Sweets,1,0.8,0.8
4409,4409_2,15-01-2015,58,ice cream,Frozen & Processed Food,1,1.8,1.8
4409,4409_2,15-01-2015,64,UHT-milk,Dairy,2,2.1,4.2
4410,4410_3,05-10-2015,51,dessert,Bakery & Sweets,1,1.15,1.15
4410,4410_3,05-10-2015,96,hygiene articles,Household & Hygiene,3,7.5,22.5
4410,4410_4,12-10-2015,58,ice cream,Frozen & Processed Food,1,1.8,1.8
4410,4410_4,12-10-2015,80,salty snack,Snacks,2,0.5,1.0
4410,4410_1,24-05-2014,5,rolls/buns,Bakery & Sweets,3,1.2,3.5999999999999996
4410,4410_1,24-05-2014,65,candy,Bakery & Sweets,1,3.6,3.6
4410,4410_1,24-05-2014,66,onions,Fresh Food,1,1.3,1.3
4410,4410_2,24-11-2014,2,whole milk,Dairy,2,1.8,3.6
4410,4410_2,24-11-2014,44,newspapers,Specialty & Seasonal,3,3.2,9.600000000000001
4410,4410_2,24-11-2014,45,curd,Dairy,1,9.8,9.8
4410,4410_2,24-11-2014,50,bottled beer,Beverages,2,1.8,3.6
4411,4411_1,17-04-2015,3,pip fruit,Fresh Food,2,3.0,6.0
4411,4411_1,17-04-2015,38,soda,Beverages,2,0.8,1.6
4411,4411_1,17-04-2015,49,beverages,Beverages,2,1.1,2.2
4411,4411_1,17-04-2015,57,meat,Fresh Food,2,8.5,17.0
4411,4411_2,22-07-2015,29,ham,Fresh Food,2,15.2,30.4
4411,4411_2,22-07-2015,45,curd,Dairy,2,9.8,19.6
4412,4412_5,04-05-2015,19,sausage,Fresh Food,3,3.1,9.3
4412,4412_5,04-05-2015,75,frozen vegetables,Frozen & Processed Food,3,2.5,7.5
4412,4412_4,09-12-2014,53,specialty chocolate,Bakery & Sweets,2,18.8,37.6
4412,4412_4,09-12-2014,71,shopping bags,Household & Hygiene,3,5.12,15.36
4412,4412_1,11-03-2014,22,root vegetables,Fresh Food,3,1.8,5.4
4412,4412_1,11-03-2014,114,napkins,Household & Hygiene,1,21.8,21.8
4412,4412_2,13-03-2014,64,UHT-milk,Dairy,3,2.1,6.300000000000001
4412,4412_2,13-03-2014,99,canned vegetables,Frozen & Processed Food,1,5.7,5.7
4412,4412_6,20-12-2015,19,sausage,Fresh Food,1,3.1,3.1
4412,4412_6,20-12-2015,114,napkins,Household & Hygiene,2,21.8,43.6
4412,4412_3,30-07-2014,5,rolls/buns,Bakery & Sweets,3,1.2,3.5999999999999996
4412,4412_3,30-07-2014,45,curd,Dairy,1,9.8,9.8
4412,4412_3,30-07-2014,75,frozen vegetables,Frozen & Processed Food,1,2.5,2.5
4413,4413_2,03-08-2015,49,beverages,Beverages,3,1.1,3.3000000000000003
4413,4413_2,03-08-2015,50,bottled beer,Beverages,3,1.8,5.4
4413,4413_1,07-09-2014,70,margarine,Pantry Staples,3,3.5,10.5
4413,4413_1,07-09-2014,93,nuts/prunes,Fresh Food,2,6.2,12.4
4413,4413_3,11-10-2015,21,hamburger meat,Fresh Food,1,12.3,12.3
4413,4413_3,11-10-2015,46,pasta,Pantry Staples,1,3.1,3.1
4413,4413_3,11-10-2015,89,spread cheese,Dairy,1,2.5,2.5
4414,4414_2,15-10-2014,17,bottled water,Beverages,2,0.5,1.0
4414,4414_2,15-10-2014,71,shopping bags,Household & Hygiene,3,5.12,15.36
4414,4414_2,15-10-2014,74,whipped/sour cream,Dairy,1,5.5,5.5
4414,4414_1,17-02-2014,5,rolls/buns,Bakery & Sweets,3,1.2,3.5999999999999996
4414,4414_1,17-02-2014,8,beef,Fresh Food,2,19.5,39.0
4414,4414_3,23-01-2015,38,soda,Beverages,2,0.8,1.6
4414,4414_3,23-01-2015,44,newspapers,Specialty & Seasonal,1,3.2,3.2
4415,4415_1,06-03-2014,1,tropical fruit,Fresh Food,2,7.8,15.6
4415,4415_1,06-03-2014,50,bottled beer,Beverages,2,1.8,3.6
4415,4415_2,14-07-2014,3,pip fruit,Fresh Food,2,3.0,6.0
4415,4415_2,14-07-2014,74,whipped/sour cream,Dairy,1,5.5,5.5
4415,4415_3,22-08-2014,4,other vegetables,Fresh Food,2,0.8,1.6
4415,4415_3,22-08-2014,17,bottled water,Beverages,2,0.5,1.0
4415,4415_4,27-01-2015,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
4415,4415_4,27-01-2015,27,coffee,Beverages,1,8.5,8.5
4416,4416_5,02-10-2014,4,other vegetables,Fresh Food,1,0.8,0.8
4416,4416_5,02-10-2014,18,yogurt,Dairy,2,2.2,4.4
4416,4416_5,02-10-2014,24,pastry,Bakery & Sweets,3,3.1,9.3
4416,4416_2,03-03-2014,2,whole milk,Dairy,2,1.8,3.6
4416,4416_2,03-03-2014,74,whipped/sour cream,Dairy,1,5.5,5.5
4416,4416_4,03-09-2014,11,butter,Dairy,1,3.2,3.2
4416,4416_4,03-09-2014,65,candy,Bakery & Sweets,3,3.6,10.8
4416,4416_4,03-09-2014,70,margarine,Pantry Staples,2,3.5,7.0
4416,4416_7,23-12-2015,2,whole milk,Dairy,2,1.8,3.6
4416,4416_7,23-12-2015,48,finished products,Frozen & Processed Food,1,6.5,6.5
4416,4416_1,25-02-2014,4,other vegetables,Fresh Food,5,0.8,4.0
4416,4416_6,29-10-2015,24,pastry,Bakery & Sweets,3,3.1,9.3
4416,4416_6,29-10-2015,83,white bread,Bakery & Sweets,1,0.3,0.3
4416,4416_3,30-07-2014,20,brown bread,Bakery & Sweets,1,0.8,0.8
4416,4416_3,30-07-2014,44,newspapers,Specialty & Seasonal,1,3.2,3.2
4417,4417_4,18-05-2015,1,tropical fruit,Fresh Food,2,7.8,15.6
4417,4417_4,18-05-2015,3,pip fruit,Fresh Food,2,3.0,6.0
4417,4417_4,18-05-2015,19,sausage,Fresh Food,5,3.1,15.5
4417,4417_3,19-03-2015,10,chicken,Fresh Food,3,7.2,21.6
4417,4417_3,19-03-2015,12,fruit/vegetable juice,Beverages,3,2.1,6.300000000000001
4417,4417_1,21-01-2015,1,tropical fruit,Fresh Food,2,7.8,15.6
4417,4417_1,21-01-2015,29,ham,Fresh Food,1,15.2,15.2
4417,4417_1,21-01-2015,36,frozen meals,Frozen & Processed Food,3,9.7,29.099999999999998
4417,4417_1,21-01-2015,43,sparkling wine,Beverages,3,12.5,37.5
4417,4417_2,25-02-2015,25,canned beer,Beverages,3,1.1,3.3000000000000003
4417,4417_2,25-02-2015,35,sugar,Bakery & Sweets,1,1.2,1.2
4417,4417_2,25-02-2015,39,detergent,Household & Hygiene,3,5.5,16.5
4417,4417_2,25-02-2015,40,grapes,Fresh Food,3,9.4,28.200000000000003
4417,4417_2,25-02-2015,91,frozen dessert,Frozen & Processed Food,2,2.8,5.6
4418,4418_4,04-10-2015,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
4418,4418_4,04-10-2015,74,whipped/sour cream,Dairy,3,5.5,16.5
4418,4418_2,12-09-2014,2,whole milk,Dairy,3,1.8,5.4
4418,4418_2,12-09-2014,119,long life bakery product,Bakery & Sweets,3,9.9,29.700000000000003
4418,4418_3,13-01-2015,29,ham,Fresh Food,2,15.2,30.4
4418,4418_3,13-01-2015,41,processed cheese,Dairy,3,6.4,19.200000000000003
4418,4418_1,20-02-2014,93,nuts/prunes,Fresh Food,2,6.2,12.4
4418,4418_1,20-02-2014,119,long life bakery product,Bakery & Sweets,2,9.9,19.8
4419,4419_1,23-12-2015,4,other vegetables,Fresh Food,2,0.8,1.6
4419,4419_1,23-12-2015,7,citrus fruit,Fresh Food,2,1.5,3.0
4420,4420_3,25-02-2015,5,rolls/buns,Bakery & Sweets,2,1.2,2.4
4420,4420_3,25-02-2015,32,red/blush wine,Beverages,1,12.2,12.2
4420,4420_1,26-09-2014,2,whole milk,Dairy,2,1.8,3.6
4420,4420_1,26-09-2014,17,bottled water,Beverages,3,0.5,1.5
4420,4420_2,27-10-2014,27,coffee,Beverages,3,8.5,25.5
4420,4420_2,27-10-2014,33,frozen potato products,Frozen & Processed Food,3,3.0,9.0
4422,4422_2,19-10-2014,3,pip fruit,Fresh Food,1,3.0,3.0
4422,4422_2,19-10-2014,17,bottled water,Beverages,3,0.5,1.5
4422,4422_1,24-03-2014,17,bottled water,Beverages,3,0.5,1.5
4422,4422_1,24-03-2014,26,berries,Fresh Food,3,10.8,32.400000000000006
4422,4422_1,24-03-2014,45,curd,Dairy,1,9.8,9.8
4422,4422_1,24-03-2014,71,shopping bags,Household & Hygiene,1,5.12,5.12
4423,4423_1,25-02-2014,3,pip fruit,Fresh Food,3,3.0,9.0
4423,4423_1,25-02-2014,20,brown bread,Bakery & Sweets,3,0.8,2.4000000000000004
4424,4424_3,16-10-2015,8,beef,Fresh Food,2,19.5,39.0
4424,4424_3,16-10-2015,23,pork,Fresh Food,2,7.2,14.4
4424,4424_3,16-10-2015,96,hygiene articles,Household & Hygiene,3,7.5,22.5
4424,4424_3,16-10-2015,146,ketchup,Pantry Staples,1,1.25,1.25
4424,4424_2,22-08-2015,32,red/blush wine,Beverages,3,12.2,36.599999999999994
4424,4424_2,22-08-2015,44,newspapers,Specialty & Seasonal,2,3.2,6.4
4424,4424_1,31-08-2014,37,herbs,Fresh Food,2,6.5,13.0
4424,4424_1,31-08-2014,70,margarine,Pantry Staples,3,3.5,10.5
4425,4425_1,17-10-2015,2,whole milk,Dairy,3,1.8,5.4
4425,4425_1,17-10-2015,16,butter milk,Dairy,3,6.1,18.299999999999997
4426,4426_5,01-12-2014,3,pip fruit,Fresh Food,3,3.0,9.0
4426,4426_5,01-12-2014,26,berries,Fresh Food,1,10.8,10.8
4426,4426_3,04-08-2014,73,oil,Pantry Staples,2,3.4,6.8
4426,4426_3,04-08-2014,154,cake bar,Bakery & Sweets,3,2.4,7.199999999999999
4426,4426_1,05-01-2014,3,pip fruit,Fresh Food,2,3.0,6.0
4426,4426_1,05-01-2014,24,pastry,Bakery & Sweets,3,3.1,9.3
4426,4426_1,05-01-2014,81,Instant food products,Frozen & Processed Food,1,0.6,0.6
4426,4426_7,06-06-2015,2,whole milk,Dairy,3,1.8,5.4
4426,4426_7,06-06-2015,50,bottled beer,Beverages,2,1.8,3.6
4426,4426_6,18-05-2015,1,tropical fruit,Fresh Food,1,7.8,7.8
4426,4426_6,18-05-2015,45,curd,Dairy,2,9.8,19.6
4426,4426_2,24-04-2014,2,whole milk,Dairy,3,1.8,5.4
4426,4426_2,24-04-2014,58,ice cream,Frozen & Processed Food,1,1.8,1.8
4426,4426_4,30-10-2014,27,coffee,Beverages,2,8.5,17.0
4426,4426_4,30-10-2014,64,UHT-milk,Dairy,2,2.1,4.2
4427,4427_3,08-12-2014,38,soda,Beverages,1,0.8,0.8
4427,4427_3,08-12-2014,105,bathroom cleaner,Household & Hygiene,1,5.8,5.8
4427,4427_1,09-01-2014,30,turkey,Fresh Food,3,12.5,37.5
4427,4427_1,09-01-2014,72,salt,Pantry Staples,3,0.7,2.0999999999999996
4427,4427_2,12-03-2014,9,frankfurter,Fresh Food,2,5.5,11.0
4427,4427_2,12-03-2014,82,pet care,Pet Care,1,5.8,5.8
4427,4427_4,14-01-2015,1,tropical fruit,Fresh Food,2,7.8,15.6
4427,4427_4,14-01-2015,19,sausage,Fresh Food,2,3.1,6.2
4427,4427_4,14-01-2015,22,root vegetables,Fresh Food,2,1.8,3.6
4427,4427_4,14-01-2015,89,spread cheese,Dairy,1,2.5,2.5
4427,4427_5,31-01-2015,83,white bread,Bakery & Sweets,3,0.3,0.8999999999999999
4427,4427_5,31-01-2015,108,zwieback,Snacks,3,12.3,36.900000000000006
4428,4428_1,16-08-2014,4,other vegetables,Fresh Food,3,0.8,2.4000000000000004
4428,4428_1,16-08-2014,27,coffee,Beverages,2,8.5,17.0
4428,4428_3,23-08-2015,7,citrus fruit,Fresh Food,3,1.5,4.5
4428,4428_3,23-08-2015,23,pork,Fresh Food,1,7.2,7.2
4428,4428_2,28-06-2015,19,sausage,Fresh Food,2,3.1,6.2
4428,4428_2,28-06-2015,35,sugar,Bakery & Sweets,2,1.2,2.4
4429,4429_1,21-07-2015,5,rolls/buns,Bakery & Sweets,1,1.2,1.2
4429,4429_1,21-07-2015,6,pot plants,Household & Hygiene,1,3.5,3.5
4429,4429_1,21-07-2015,40,grapes,Fresh Food,2,9.4,18.8
4430,4430_5,02-12-2015,1,tropical fruit,Fresh Food,3,7.8,23.4
4430,4430_5,02-12-2015,5,rolls/buns,Bakery & Sweets,2,1.2,2.4
4430,4430_5,02-12-2015,36,frozen meals,Frozen & Processed Food,2,9.7,19.4
4430,4430_5,02-12-2015,45,curd,Dairy,3,9.8,29.400000000000002
4430,4430_3,03-10-2014,19,sausage,Fresh Food,3,3.1,9.3
4430,4430_3,03-10-2014,74,whipped/sour cream,Dairy,3,5.5,16.5
4430,4430_1,17-02-2014,3,pip fruit,Fresh Food,2,3.0,6.0
4430,4430_1,17-02-2014,5,rolls/buns,Bakery & Sweets,3,1.2,3.5999999999999996
4430,4430_1,17-02-2014,70,margarine,Pantry Staples,3,3.5,10.5
4430,4430_2,21-05-2014,7,citrus fruit,Fresh Food,1,1.5,1.5
